,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA,GA,Saves,Save%,CS,PSxG,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att,Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,fbref_ID,Win_Loss_Draw,Season,Before_All_Star
231,2021-05-15,Sat,MLS,Regular Season,Away,L 0–1,CF Montréal,Atlanta Utd,Y,GK,90,2,1,1,50.0,0,0.3,0,0,0,0,0,4,0.0,16,2,12.5,30.9,6,33.3,29.8,6,0,0.0,0,10.3,Match Report,0d5c0218,L,2021,True
232,2021-05-22,Sat,MLS,Regular Season,Home,L 1–2,CF Montréal,FC Cincinnati,Y,GK,90,4,2,2,50.0,0,1.6,0,0,0,0,5,5,100.0,22,5,18.2,23.1,5,20.0,28.8,2,0,0.0,0,11.2,Match Report,0d5c0218,L,2021,True
233,2021-05-29,Sat,MLS,Regular Season,Away,W 1–0,CF Montréal,Chicago Fire,Y,GK,90,6,0,6,100.0,1,0.7,0,0,0,0,13,25,52.0,40,7,45.0,35.7,10,70.0,46.5,16,0,0.0,0,12.4,Match Report,0d5c0218,W,2021,True
234,2021-06-23,Wed,MLS,Regular Season,Home,D 0–0,CF Montréal,D.C. United,Y,GK,90,5,0,5,100.0,1,1.5,0,0,0,0,7,13,53.8,34,4,23.5,30.0,11,45.5,30.7,11,1,9.1,1,16.9,Match Report,0d5c0218,D,2021,True
235,2021-07-08,Thu,MLS,Regular Season,Away,D 1–1,Philadelphia,NY Red Bulls,Y,"GK,AM,FW",56,1,0,1,100.0,0,0.2,0,0,0,0,7,12,58.3,9,1,77.8,52.1,5,100.0,67.6,5,1,20.0,1,17.3,Match Report,2f49476c,D,2021,True
236,2021-07-22,Thu,MLS,Regular Season,Away,L 1–2,Philadelphia,Orlando City,Y,GK,90,2,2,0,0.0,0,1.4,0,0,0,0,5,11,45.5,13,4,53.8,37.5,4,100.0,59.8,7,0,0.0,0,14.3,Match Report,2f49476c,L,2021,True
237,2021-07-25,Sun,MLS,Regular Season,Away,D 1–1,Philadelphia,Inter Miami,Y,GK,90,7,1,6,85.7,0,0.5,0,0,0,0,1,4,25.0,15,7,13.3,24.9,6,33.3,41.2,14,0,0.0,0,12.8,Match Report,2f49476c,D,2021,True
238,2021-10-09,Sat,MLS,Regular Season,Away,W 2–1,Philadelphia,FC Cincinnati,Y,GK,90,6,1,5,83.3,0,1.8,0,0,0,0,11,30,36.7,21,2,85.7,59.3,12,100.0,68.1,10,0,0.0,0,10.4,Match Report,2f49476c,W,2021,False
239,2021-10-16,Sat,MLS,Regular Season,Away,D 2–2,Philadelphia,CF Montréal,Y,GK,90,4,2,2,50.0,0,1.4,0,0,0,0,5,18,27.8,21,4,57.1,45.9,6,100.0,60.5,7,1,14.3,0,11.7,Match Report,2f49476c,D,2021,False
240,2021-10-27,Wed,MLS,Regular Season,Away,D 2–2,Philadelphia,Toronto FC,Y,GK,90,3,2,2,33.3,0,0.6,0,0,0,0,6,14,42.9,13,2,53.8,43.4,8,87.5,58.6,12,0,0.0,0,10.3,Match Report,2f49476c,D,2021,False
241,2021-12-05,Sun,MLS,Conference Finals,Home,L 1–2,Philadelphia,NYCFC,Y,GK,90,5,2,3,60.0,0,2.6,0,0,0,0,12,24,50.0,20,0,95.0,56.0,5,100.0,59.4,6,1,16.7,0,14.8,Match Report,2f49476c,L,2021,False
242,2021-04-16,Fri,MLS,Regular Season,Home,W 4–0,Seattle,Minnesota Utd,Y*,GK,90,4,0,4,100.0,1,0.6,0,0,0,0,6,19,31.6,30,6,50.0,39.6,14,28.6,35.1,7,1,14.3,0,16.7,Match Report,1d0a0f3e,W,2021,True
243,2021-04-24,Sat,MLS,Regular Season,Away,D 1–1,Seattle,Los Angeles FC,Y*,GK,90,4,1,3,75.0,0,1.4,0,0,0,0,10,21,47.6,43,8,41.9,35.1,9,33.3,30.3,7,1,14.3,0,12.0,Match Report,1d0a0f3e,D,2021,True
244,2021-05-02,Sun,MLS,Regular Season,Home,W 3–0,Seattle,LA Galaxy,Y*,GK,90,2,0,2,100.0,1,0.5,0,0,0,0,7,14,50.0,22,5,45.5,36.7,7,57.1,44.1,13,2,15.4,0,12.8,Match Report,1d0a0f3e,W,2021,True
245,2021-05-09,Sun,MLS,Regular Season,Away,W 2–1,Seattle,Portland Timbers,Y*,GK,90,4,1,3,75.0,0,0.6,2,0,1,1,5,11,45.5,24,8,37.5,37.6,6,33.3,37.3,11,1,9.1,0,6.7,Match Report,1d0a0f3e,W,2021,True
246,2021-05-12,Wed,MLS,Regular Season,Away,W 1–0,Seattle,San Jose,Y*,"GK,WB",90,4,0,4,100.0,1,0.8,0,0,0,0,4,15,26.7,27,3,48.1,36.9,9,22.2,26.7,20,3,15.0,0,11.0,Match Report,1d0a0f3e,W,2021,True
247,2021-09-11,Sat,MLS,Regular Season,Home,W 1–0,Seattle,Minnesota Utd,Y,GK,90,5,0,5,100.0,1,0.6,0,0,0,0,9,20,45.0,35,6,48.6,39.3,9,33.3,29.6,9,0,0.0,1,15.8,Match Report,1d0a0f3e,W,2021,False
248,2021-09-18,Sat,MLS,Regular Season,Away,L 0–1,Seattle,Real Salt Lake,Y*,GK,90,4,1,3,75.0,0,1.5,0,0,0,0,7,13,53.8,12,3,66.7,45.0,14,35.7,29.6,8,0,0.0,1,13.5,Match Report,1d0a0f3e,L,2021,False
249,2021-09-26,Sun,MLS,Regular Season,Away,W 2–1,Seattle,Sporting KC,Y*,GK,90,3,1,2,66.7,0,0.1,0,0,0,0,10,24,41.7,21,0,81.0,51.7,12,58.3,43.5,13,1,7.7,0,12.0,Match Report,1d0a0f3e,W,2021,False
250,2021-09-29,Wed,MLS,Regular Season,Away,W 3–1,Seattle,San Jose,Y*,GK,90,3,1,3,66.7,0,0.5,0,0,0,0,12,21,57.1,23,2,73.9,49.1,6,66.7,39.5,11,1,9.1,0,11.0,Match Report,1d0a0f3e,W,2021,False
251,2021-10-03,Sun,MLS,Regular Season,Home,W 3–0,Seattle,Colorado Rapids,Y*,GK,90,4,0,4,100.0,1,0.5,0,0,0,0,9,18,50.0,39,8,41.0,37.0,7,28.6,26.1,10,2,20.0,0,11.6,Match Report,1d0a0f3e,W,2021,False
252,2021-10-09,Sat,MLS,Regular Season,Home,W 4–1,Seattle,Vancouver,Y*,GK,90,3,1,2,66.7,0,1.2,0,0,0,0,5,8,62.5,18,1,33.3,33.2,4,50.0,36.8,4,0,0.0,0,8.3,Match Report,1d0a0f3e,W,2021,False
253,2021-10-16,Sat,MLS,Regular Season,Away,L 1–2,Seattle,Houston Dynamo,Y*,GK,90,3,2,1,33.3,0,1.2,0,0,0,0,6,11,54.5,23,3,34.8,33.7,6,50.0,31.8,8,2,25.0,1,18.5,Match Report,1d0a0f3e,L,2021,False
254,2021-10-20,Wed,MLS,Regular Season,Away,D 1–1,Seattle,Colorado Rapids,Y*,GK,90,1,1,0,0.0,0,0.4,0,0,0,0,4,8,50.0,25,6,24.0,29.0,8,25.0,30.9,12,1,8.3,0,10.7,Match Report,1d0a0f3e,D,2021,False
255,2021-10-23,Sat,MLS,Regular Season,Home,L 1–2,Seattle,Sporting KC,Y*,GK,90,3,2,1,33.3,0,1.3,0,0,0,0,2,7,28.6,21,5,33.3,27.6,5,0.0,17.2,1,0,0.0,0,16.3,Match Report,1d0a0f3e,L,2021,False
256,2021-10-26,Tue,MLS,Regular Season,Away,L 0–3,Seattle,Los Angeles FC,Y*,GK,90,6,3,3,50.0,0,1.9,0,0,0,0,1,5,20.0,16,3,25.0,29.4,9,11.1,19.4,2,0,0.0,1,15.3,Match Report,1d0a0f3e,L,2021,False
257,2021-11-01,Mon,MLS,Regular Season,Home,D 1–1,Seattle,LA Galaxy,Y,GK,90,4,1,3,75.0,0,1.6,0,0,0,0,2,5,40.0,21,6,19.0,26.6,7,14.3,21.3,9,1,11.1,0,17.8,Match Report,1d0a0f3e,D,2021,False
258,2021-11-07,Sun,MLS,Regular Season,Away,D 1–1,Seattle,Vancouver,Y*,GK,90,1,1,0,0.0,0,0.6,0,0,0,0,1,6,16.7,15,3,33.3,36.4,9,11.1,23.4,9,0,0.0,0,9.3,Match Report,1d0a0f3e,D,2021,False
259,2021-11-23,Tue,MLS,First Round,Home,D 0 (5)–0 (6),Seattle,Real Salt Lake,Y*,GK,120,0,0,0,,1,0.0,0,0,0,0,2,4,50.0,16,4,25.0,29.1,5,0.0,18.4,6,1,16.7,0,6.8,Match Report,1d0a0f3e,D,2021,False
260,2021-04-17,Sat,MLS,Regular Season,Home,D 0–0,Orlando City,Atlanta Utd,Y,GK,90,4,0,4,100.0,1,0.7,0,0,0,0,4,7,57.1,15,2,33.3,30.5,8,25.0,29.3,8,0,0.0,0,,Match Report,b76e1394,D,2021,True
261,2021-04-23,Fri,MLS,Regular Season,Away,D 1–1,Orlando City,Sporting KC,Y,GK,90,5,1,4,80.0,0,0.4,0,0,0,0,4,12,33.3,18,6,22.2,23.6,11,72.7,49.0,13,0,0.0,0,10.8,Match Report,b76e1394,D,2021,True
262,2021-05-01,Sat,MLS,Regular Season,Home,W 3–0,Orlando City,FC Cincinnati,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,1,3,33.3,20,5,10.0,22.4,9,11.1,24.4,8,0,0.0,1,16.1,Match Report,b76e1394,W,2021,True
263,2021-05-08,Sat,MLS,Regular Season,Home,D 1–1,Orlando City,NYCFC,Y,GK,90,3,1,3,100.0,0,1.3,1,1,0,0,3,9,33.3,16,3,50.0,39.8,5,20.0,24.4,3,0,0.0,0,12.5,Match Report,b76e1394,D,2021,True
264,2021-05-16,Sun,MLS,Regular Season,Away,W 1–0,Orlando City,D.C. United,Y,GK,90,2,0,2,100.0,1,0.2,0,0,0,0,10,20,50.0,14,2,78.6,55.6,16,56.3,45.4,8,0,0.0,0,12.0,Match Report,b76e1394,W,2021,True
265,2021-05-22,Sat,MLS,Regular Season,Home,W 1–0,Orlando City,Toronto FC,Y,GK,90,5,0,5,100.0,1,0.6,0,0,0,0,2,12,16.7,22,3,45.5,34.2,10,20.0,27.4,14,0,0.0,1,13.7,Match Report,b76e1394,W,2021,True
266,2021-05-29,Sat,MLS,Regular Season,Away,L 1–2,Orlando City,NY Red Bulls,Y,GK,90,7,2,5,71.4,0,2.5,0,0,0,0,3,14,21.4,21,5,42.9,39.9,10,50.0,38.3,13,1,7.7,1,16.0,Match Report,b76e1394,L,2021,True
267,2021-07-17,Sat,MLS,Regular Season,Away,D 1–1,Orlando City,Toronto FC,Y,GK,90,3,1,2,66.7,0,0.6,0,0,0,0,2,4,50.0,23,9,17.4,28.3,7,0.0,16.0,5,1,20.0,0,10.4,Match Report,b76e1394,D,2021,True
268,2021-07-22,Thu,MLS,Regular Season,Home,W 2–1,Orlando City,Philadelphia,Y,GK,90,5,1,4,80.0,0,1.2,0,0,0,0,4,12,33.3,24,5,37.5,37.9,16,18.8,25.1,14,2,14.3,0,11.3,Match Report,b76e1394,W,2021,True
269,2021-07-25,Sun,MLS,Regular Season,Away,L 0–5,Orlando City,NYCFC,Y*,GK,90,14,5,9,64.3,0,4.3,0,0,0,0,7,18,38.9,27,9,40.7,37.6,12,58.3,44.4,6,0,0.0,1,11.5,Match Report,b76e1394,L,2021,True
270,2021-08-27,Fri,MLS,Regular Season,Home,D 0–0,Orlando City,Inter Miami,Y,GK,90,2,0,2,100.0,1,0.9,0,0,0,0,1,2,50.0,13,5,15.4,21.6,1,0.0,26.0,6,0,0.0,0,12.0,Match Report,b76e1394,D,2021,False
271,2021-09-15,Wed,MLS,Regular Season,Home,L 2–4,Orlando City,CF Montréal,Y,GK,90,7,4,3,42.9,0,3.6,0,0,0,0,5,8,62.5,14,1,57.1,37.4,6,0.0,14.3,5,0,0.0,1,23.0,Match Report,b76e1394,L,2021,False
272,2021-09-19,Sun,MLS,Regular Season,Away,L 1–3,Orlando City,Philadelphia,Y,GK,90,7,3,5,71.4,0,3.1,1,1,0,0,6,11,54.5,24,6,41.7,36.9,5,20.0,33.4,11,1,9.1,2,20.5,Match Report,b76e1394,L,2021,False
273,2021-09-25,Sat,MLS,Regular Season,Away,L 1–2,Orlando City,New England,Y,GK,90,1,2,0,-100.0,0,0.8,0,0,0,0,4,11,36.4,21,6,33.3,32.4,9,44.4,34.7,14,0,0.0,1,18.1,Match Report,b76e1394,L,2021,False
274,2021-09-29,Wed,MLS,Regular Season,Away,D 2–2,Orlando City,Nashville,Y,GK,90,5,2,3,60.0,0,1.5,1,0,1,0,4,9,44.4,20,3,30.0,33.1,8,37.5,35.0,9,2,22.2,0,12.3,Match Report,b76e1394,D,2021,False
275,2021-10-02,Sat,MLS,Regular Season,Home,W 2–1,Orlando City,D.C. United,Y,GK,90,2,1,1,50.0,0,0.5,0,0,0,0,4,8,50.0,18,4,44.4,33.0,5,0.0,11.8,6,0,0.0,0,9.0,Match Report,b76e1394,W,2021,False
276,2021-10-16,Sat,MLS,Regular Season,Away,W 1–0,Orlando City,FC Cincinnati,Y,GK,90,3,0,3,100.0,1,0.7,0,0,0,0,5,9,55.6,18,4,44.4,37.9,6,16.7,21.3,12,1,8.3,2,16.0,Match Report,b76e1394,W,2021,False
277,2021-10-20,Wed,MLS,Regular Season,Home,D 1–1,Orlando City,CF Montréal,Y,GK,90,2,1,1,50.0,0,1.2,0,0,0,0,0,3,0.0,14,1,21.4,27.5,4,0.0,9.5,9,0,0.0,0,12.0,Match Report,b76e1394,D,2021,False
278,2021-10-24,Sun,MLS,Regular Season,Home,D 2–2,Orlando City,New England,Y,GK,90,3,2,1,33.3,0,1.4,0,0,0,0,5,12,41.7,12,2,58.3,40.6,9,55.6,41.7,8,2,25.0,0,11.5,Match Report,b76e1394,D,2021,False
279,2021-10-27,Wed,MLS,Regular Season,Away,L 2–3,Orlando City,Columbus Crew,Y,GK,90,5,3,2,40.0,0,1.5,0,0,0,0,0,0,,7,3,0.0,20.4,8,0.0,19.8,5,0,0.0,0,13.3,Match Report,b76e1394,L,2021,False
280,2021-10-31,Sun,MLS,Regular Season,Home,D 1–1,Orlando City,Nashville,Y,GK,90,7,1,6,85.7,0,1.4,0,0,0,0,3,6,50.0,20,7,30.0,30.1,6,0.0,19.0,3,0,0.0,1,15.0,Match Report,b76e1394,D,2021,False
281,2021-11-07,Sun,MLS,Regular Season,Away,W 2–0,Orlando City,CF Montréal,Y,GK,90,3,0,3,100.0,1,1.4,0,0,0,0,10,19,52.6,17,4,76.5,50.0,7,85.7,53.6,9,2,22.2,0,6.3,Match Report,b76e1394,W,2021,False
282,2021-11-23,Tue,MLS,First Round,Away,L 1–3,Orlando City,Nashville,Y,GK,90,6,3,3,50.0,0,1.4,0,0,0,0,10,13,76.9,23,2,43.5,36.2,3,100.0,56.7,5,1,20.0,0,12.0,Match Report,b76e1394,L,2021,False
283,2021-09-04,Sat,MLS,Regular Season,Home,W 3–2,Orlando City,Columbus Crew,Y,GK,90,2,2,1,0.0,0,0.3,0,0,0,0,5,9,55.6,15,5,46.7,36.9,13,15.4,27.2,12,1,8.3,0,11.3,Match Report,0d3f30b9,W,2021,False
284,2021-09-10,Fri,MLS,Regular Season,Away,L 0–3,Orlando City,Atlanta Utd,Y,GK,90,5,3,3,40.0,0,1.4,0,0,0,0,1,4,25.0,9,4,33.3,30.7,9,11.1,17.1,6,0,0.0,0,11.5,Match Report,0d3f30b9,L,2021,False
285,2021-04-17,Sat,MLS,Regular Season,Away,D 0–0,Atlanta Utd,Orlando City,Y*,GK,90,4,0,4,100.0,1,0.6,0,0,0,0,15,29,51.7,53,4,49.1,39.5,7,42.9,32.7,7,0,0.0,1,11.4,Match Report,d899e3bf,D,2021,True
286,2021-04-24,Sat,MLS,Regular Season,Home,W 3–1,Atlanta Utd,Chicago Fire,Y*,GK,90,5,1,3,80.0,0,1.0,0,0,0,0,17,29,58.6,43,8,60.5,40.2,4,75.0,42.8,4,0,0.0,0,8.3,Match Report,d899e3bf,W,2021,True
287,2021-05-01,Sat,MLS,Regular Season,Away,L 1–2,Atlanta Utd,New England,Y*,GK,90,5,2,4,80.0,0,2.6,1,1,0,0,4,11,36.4,43,5,20.9,30.8,5,40.0,28.4,7,0,0.0,0,14.3,Match Report,d899e3bf,L,2021,True
288,2021-05-09,Sun,MLS,Regular Season,Away,D 1–1,Atlanta Utd,Inter Miami,Y*,GK,90,7,1,6,85.7,0,2.1,0,0,0,0,7,19,36.8,44,3,40.9,35.5,7,14.3,20.0,5,0,0.0,0,6.3,Match Report,d899e3bf,D,2021,True
289,2021-05-15,Sat,MLS,Regular Season,Home,W 1–0,Atlanta Utd,CF Montréal,Y*,GK,90,2,0,2,100.0,1,0.1,0,0,0,0,8,17,47.1,51,7,31.4,32.2,3,33.3,28.3,2,1,50.0,2,18.0,Match Report,d899e3bf,W,2021,True
290,2021-05-23,Sun,MLS,Regular Season,Away,D 1–1,Atlanta Utd,Seattle,Y*,GK,90,2,1,1,50.0,0,0.4,0,0,0,0,5,17,29.4,36,3,41.7,38.7,4,50.0,32.8,6,0,0.0,0,11.5,Match Report,d899e3bf,D,2021,True
291,2021-05-29,Sat,MLS,Regular Season,Home,D 2–2,Atlanta Utd,Nashville,Y*,GK,90,5,2,3,60.0,0,1.6,0,0,0,0,6,20,30.0,61,8,24.6,29.3,10,50.0,38.3,8,2,25.0,2,18.6,Match Report,d899e3bf,D,2021,True
292,2021-06-20,Sun,MLS,Regular Season,Home,D 2–2,Atlanta Utd,Philadelphia,Y*,GK,90,6,2,4,66.7,0,2.3,0,0,0,0,6,12,50.0,33,5,27.3,34.4,6,50.0,34.5,9,3,33.3,0,14.3,Match Report,d899e3bf,D,2021,True
293,2021-06-23,Wed,MLS,Regular Season,Away,L 0–1,Atlanta Utd,NYCFC,Y*,GK,90,7,1,6,85.7,0,1.1,0,0,0,0,16,32,50.0,59,10,49.2,37.8,6,50.0,32.7,3,0,0.0,1,10.5,Match Report,d899e3bf,L,2021,True
294,2021-06-27,Sun,MLS,Regular Season,Home,D 0–0,Atlanta Utd,NY Red Bulls,Y*,GK,90,4,0,4,100.0,1,0.6,0,0,0,0,9,20,45.0,24,4,66.7,48.3,8,50.0,34.1,4,1,25.0,1,18.4,Match Report,d899e3bf,D,2021,True
295,2021-07-03,Sat,MLS,Regular Season,Away,L 0–3,Atlanta Utd,Chicago Fire,Y*,GK,90,4,3,1,25.0,0,2.0,0,0,0,0,13,17,76.5,30,5,40.0,38.7,10,50.0,33.4,6,0,0.0,0,13.1,Match Report,d899e3bf,L,2021,True
296,2021-08-04,Wed,MLS,Regular Season,Away,D 2–2,Atlanta Utd,CF Montréal,Y*,GK,90,4,2,2,50.0,0,1.1,0,0,0,0,3,12,25.0,32,6,31.3,28.0,4,50.0,28.3,3,1,33.3,2,16.0,Match Report,d899e3bf,D,2021,True
297,2021-08-07,Sat,MLS,Regular Season,Away,W 3–2,Atlanta Utd,Columbus Crew,Y*,GK,90,2,2,1,50.0,0,1.5,1,1,0,0,7,13,53.8,27,5,40.7,39.5,10,20.0,27.8,9,0,0.0,0,8.0,Match Report,d899e3bf,W,2021,True
298,2021-08-15,Sun,MLS,Regular Season,Home,W 1–0,Atlanta Utd,Los Angeles FC,Y*,GK,90,3,0,3,100.0,1,0.3,0,0,0,0,8,18,44.4,24,2,41.7,39.6,16,50.0,40.5,6,1,16.7,0,9.5,Match Report,d899e3bf,W,2021,True
299,2021-08-18,Wed,MLS,Regular Season,Home,W 1–0,Atlanta Utd,Toronto FC,Y*,GK,90,3,0,3,100.0,1,0.7,0,0,0,0,7,16,43.8,31,5,38.7,35.4,10,40.0,32.9,8,1,12.5,0,9.4,Match Report,d899e3bf,W,2021,True
300,2021-08-21,Sat,MLS,Regular Season,Away,W 2–1,Atlanta Utd,D.C. United,Y*,GK,90,8,1,7,87.5,0,2.6,0,0,0,0,13,30,43.3,36,4,58.3,47.2,16,56.3,39.6,15,0,0.0,0,11.0,Match Report,d899e3bf,W,2021,False
301,2021-08-28,Sat,MLS,Regular Season,Home,L 0–2,Atlanta Utd,Nashville,Y*,GK,90,5,2,3,60.0,0,0.3,0,0,0,0,6,7,85.7,26,10,26.9,31.9,4,0.0,28.3,11,1,9.1,0,12.3,Match Report,d899e3bf,L,2021,False
302,2021-09-10,Fri,MLS,Regular Season,Home,W 3–0,Atlanta Utd,Orlando City,Y*,GK,90,2,0,2,100.0,1,0.0,0,0,0,0,9,23,39.1,40,9,50.0,40.5,6,50.0,34.2,11,3,27.3,0,14.8,Match Report,d899e3bf,W,2021,False
303,2021-09-15,Wed,MLS,Regular Season,Home,W 4–0,Atlanta Utd,FC Cincinnati,Y*,GK,90,3,0,3,100.0,1,0.1,0,0,0,0,5,8,62.5,25,7,24.0,34.0,6,33.3,41.5,9,0,0.0,0,10.0,Match Report,d899e3bf,W,2021,False
304,2021-09-18,Sat,MLS,Regular Season,Home,W 3–2,Atlanta Utd,D.C. United,Y*,GK,90,5,2,3,60.0,0,2.2,0,0,0,0,9,28,32.1,46,8,47.8,42.4,6,100.0,57.3,11,4,36.4,0,15.0,Match Report,d899e3bf,W,2021,False
305,2021-09-25,Sat,MLS,Regular Season,Away,L 0–1,Atlanta Utd,Philadelphia,Y*,GK,90,9,1,8,88.9,0,0.7,0,0,0,0,8,11,72.7,24,9,25.0,32.0,11,45.5,37.8,11,2,18.2,1,15.8,Match Report,d899e3bf,L,2021,False
306,2021-09-29,Wed,MLS,Regular Season,Home,W 1–0,Atlanta Utd,Inter Miami,Y*,GK,90,0,0,0,,1,0.0,0,0,0,0,5,9,55.6,20,4,20.0,30.1,8,62.5,43.4,5,1,20.0,0,10.8,Match Report,d899e3bf,W,2021,False
307,2021-10-02,Sat,MLS,Regular Season,Away,L 1–2,Atlanta Utd,CF Montréal,Y*,GK,90,4,2,3,75.0,0,1.6,1,1,0,0,8,11,72.7,35,4,28.6,34.7,7,14.3,25.7,4,0,0.0,1,20.4,Match Report,d899e3bf,L,2021,False
308,2021-10-16,Sat,MLS,Regular Season,Away,W 2–0,Atlanta Utd,Toronto FC,Y*,GK,90,4,0,4,100.0,1,0.6,0,0,0,0,8,17,47.1,28,4,57.1,43.0,5,20.0,30.6,7,0,0.0,1,14.4,Match Report,d899e3bf,W,2021,False
309,2021-10-20,Wed,MLS,Regular Season,Home,D 1–1,Atlanta Utd,NYCFC,Y*,GK,90,4,1,3,75.0,0,0.8,0,0,0,0,14,26,53.8,27,1,70.4,49.1,10,70.0,51.2,9,0,0.0,2,16.2,Match Report,d899e3bf,D,2021,False
310,2021-10-27,Wed,MLS,Regular Season,Home,W 2–1,Atlanta Utd,Inter Miami,Y*,GK,90,5,1,5,100.0,0,2.0,1,1,0,0,8,13,61.5,21,8,42.9,37.0,5,80.0,52.2,8,0,0.0,0,11.9,Match Report,d899e3bf,W,2021,False
311,2021-10-30,Sat,MLS,Regular Season,Home,D 1–1,Atlanta Utd,Toronto FC,Y*,GK,90,8,1,7,87.5,0,1.4,0,0,0,0,4,7,57.1,32,8,18.8,31.8,6,16.7,19.0,7,0,0.0,0,14.5,Match Report,d899e3bf,D,2021,False
312,2021-11-03,Wed,MLS,Regular Season,Away,D 0–0,Atlanta Utd,NY Red Bulls,Y*,GK,90,3,0,3,100.0,1,0.6,0,0,0,0,13,38,34.2,37,1,78.4,50.1,12,75.0,48.5,16,0,0.0,0,10.2,Match Report,d899e3bf,D,2021,False
313,2021-11-07,Sun,MLS,Regular Season,Away,W 2–1,Atlanta Utd,FC Cincinnati,Y*,GK,90,3,1,2,66.7,0,1.2,0,0,0,0,7,10,70.0,14,2,50.0,44.1,8,37.5,35.3,10,2,20.0,0,22.0,Match Report,d899e3bf,W,2021,False
314,2021-11-21,Sun,MLS,First Round,Away,L 0–2,Atlanta Utd,NYCFC,Y*,GK,90,5,2,2,60.0,0,2.0,0,0,0,0,9,18,50.0,38,8,39.5,35.9,8,37.5,29.9,6,2,33.3,0,13.1,Match Report,d899e3bf,L,2021,False
315,2021-05-29,Sat,MLS,Regular Season,Away,W 3–0,D.C. United,Inter Miami,Y,GK,90,3,0,3,100.0,1,0.5,0,0,0,0,1,12,8.3,12,3,58.3,44.1,7,71.4,52.1,6,0,0.0,0,11.3,Match Report,012fc030,W,2021,True
316,2021-06-19,Sat,MLS,Regular Season,Home,W 1–0,D.C. United,Inter Miami,Y,GK,90,1,0,1,100.0,1,0.7,0,0,0,0,1,1,100.0,11,3,9.1,22.6,5,0.0,26.0,9,1,11.1,2,21.0,Match Report,012fc030,W,2021,True
317,2021-06-23,Wed,MLS,Regular Season,Away,D 0–0,D.C. United,CF Montréal,Y,GK,90,1,0,1,100.0,1,0.0,0,0,0,0,6,13,46.2,29,6,37.9,33.7,5,40.0,30.6,4,0,0.0,3,21.4,Match Report,012fc030,D,2021,True
318,2021-06-27,Sun,MLS,Regular Season,Away,L 1–2,D.C. United,NYCFC,Y,GK,90,7,2,5,71.4,0,2.8,0,0,0,0,9,42,21.4,37,1,86.5,53.7,10,100.0,64.9,7,0,0.0,0,12.5,Match Report,012fc030,L,2021,True
319,2021-07-03,Sat,MLS,Regular Season,Home,W 7–1,D.C. United,Toronto FC,Y,GK,90,3,1,2,66.7,0,1.2,0,0,0,0,6,15,40.0,21,5,47.6,40.0,9,55.6,41.1,7,0,0.0,1,14.8,Match Report,012fc030,W,2021,True
320,2021-07-17,Sat,MLS,Regular Season,Away,L 1–2,D.C. United,Philadelphia,Y,GK,90,4,2,2,50.0,0,1.7,0,0,0,0,2,8,25.0,20,5,30.0,35.9,4,50.0,38.0,10,1,10.0,0,8.8,Match Report,012fc030,L,2021,True
321,2021-07-21,Wed,MLS,Regular Season,Away,D 2–2,D.C. United,Chicago Fire,Y,GK,90,2,2,1,0.0,0,0.5,0,0,0,0,6,11,54.5,21,7,33.3,32.4,13,30.8,29.8,12,2,16.7,2,19.5,Match Report,012fc030,D,2021,True
322,2021-07-25,Sun,MLS,Regular Season,Home,W 1–0,D.C. United,NY Red Bulls,Y,GK,90,1,0,1,100.0,1,0.2,0,0,0,0,8,19,42.1,16,2,75.0,55.3,9,77.8,54.3,12,1,8.3,1,14.4,Match Report,012fc030,W,2021,True
323,2021-07-31,Sat,MLS,Regular Season,Away,D 0–0,D.C. United,FC Cincinnati,Y,GK,90,3,0,3,100.0,1,0.8,0,0,0,0,3,14,21.4,17,5,35.3,38.9,12,66.7,54.1,12,2,16.7,2,15.4,Match Report,012fc030,D,2021,True
324,2021-08-04,Wed,MLS,Regular Season,Away,W 4–2,D.C. United,Columbus Crew,Y,GK,16,1,0,1,100.0,0,0.1,0,0,0,0,0,0,,1,0,0.0,15.0,1,0.0,17.0,2,0,0.0,0,,Match Report,012fc030,W,2021,True
325,2021-09-15,Wed,MLS,Regular Season,Home,W 3–0,D.C. United,Chicago Fire,Y,GK,90,1,0,1,100.0,1,0.7,0,0,0,0,6,14,42.9,25,5,40.0,41.6,11,36.4,35.6,12,2,16.7,1,12.8,Match Report,012fc030,W,2021,False
326,2021-09-18,Sat,MLS,Regular Season,Away,L 2–3,D.C. United,Atlanta Utd,Y,GK,90,6,3,3,50.0,0,2.5,0,0,0,0,9,15,60.0,11,3,45.5,36.6,12,83.3,53.9,5,1,20.0,1,23.5,Match Report,012fc030,L,2021,False
327,2021-09-25,Sat,MLS,Regular Season,Home,W 4–2,D.C. United,FC Cincinnati,Y,GK,90,6,2,4,66.7,0,1.5,0,0,0,0,6,13,46.2,14,3,42.9,38.5,10,70.0,52.1,8,0,0.0,1,19.7,Match Report,012fc030,W,2021,False
